X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
698.0,-222.0,-114.995,1.0963e-06,90.2564,141.972,89.7436,164.898,511.445,-76.1025,511.445,-76.1025
700.0,-222.0,-115.183,1.10157e-06,90.2593,142.186,89.7407,164.684,511.601,-75.7903,511.601,-75.7903
702.0,-222.0,-115.379,1.10685e-06,90.2713,142.398,89.7287,164.472,511.755,-75.4816,511.755,-75.4816
704.0,-222.0,-115.585,1.11214e-06,90.2831,142.608,89.7169,164.262,511.908,-75.1762,511.908,-75.1762
706.0,-222.0,-115.799,1.11745e-06,90.2948,142.816,89.7052,164.055,512.059,-74.8742,512.059,-74.8742
708.0,-222.0,-116.023,1.12278e-06,90.3064,143.021,89.6936,163.849,512.208,-74.5754,512.208,-74.5754
710.0,-222.0,-116.256,1.12812e-06,90.3179,143.225,89.6821,163.645,512.356,-74.2798,512.356,-74.2798
712.0,-222.0,-116.498,1.13347e-06,90.3292,143.427,89.6708,163.443,512.502,-73.9874,512.502,-73.9874
714.0,-222.0,-105.87,5.57183e-07,90.696,133.059,89.304,-46.9415,714.0,-222.0,600.0,-100.0
716.0,-222.0,-105.941,5.61764e-07,90.7162,133.556,89.2838,-46.4441,716.0,-222.0,600.0,-100.0
718.0,-222.0,-106.013,5.66386e-07,90.7362,134.045,89.2638,-45.9548,718.0,-222.0,600.0,-100.0
720.0,-222.0,-106.084,5.71048e-07,90.7557,134.526,89.2443,-45.4735,720.0,-222.0,600.0,-100.0
722.0,-222.0,-106.156,5.7575e-07,90.7748,135.0,89.2252,-45.0,722.0,-222.0,600.0,-100.0
724.0,-222.0,-106.227,5.80492e-07,90.7936,135.466,89.2064,-44.5342,724.0,-222.0,600.0,-100.0
726.0,-222.0,-106.298,5.8527e-07,90.8121,135.924,89.1879,-44.076,726.0,-222.0,600.0,-100.0
728.0,-222.0,-106.37,5.90086e-07,90.8302,136.375,89.1698,-43.6252,728.0,-222.0,600.0,-100.0
730.0,-222.0,-106.441,5.94938e-07,90.8479,136.818,89.1521,-43.1817,730.0,-222.0,600.0,-100.0
732.0,-222.0,-106.512,5.99825e-07,90.8653,137.255,89.1347,-42.7454,732.0,-222.0,600.0,-100.0
734.0,-222.0,-106.583,6.04746e-07,90.8824,137.684,89.1176,-42.3162,734.0,-222.0,600.0,-100.0
736.0,-222.0,-106.655,6.097e-07,90.8992,138.106,89.1008,-41.894,736.0,-222.0,600.0,-100.0
738.0,-222.0,-106.726,6.14687e-07,90.9156,138.521,89.0844,-41.4785,738.0,-222.0,600.0,-100.0
740.0,-222.0,-106.796,6.19706e-07,90.9317,138.93,89.0683,-41.0698,740.0,-222.0,600.0,-100.0
742.0,-222.0,-106.867,6.24756e-07,90.9475,139.332,89.0525,-40.6677,742.0,-222.0,600.0,-100.0
744.0,-222.0,-106.938,6.29837e-07,90.9631,139.728,89.0369,-40.272,744.0,-222.0,600.0,-100.0
746.0,-222.0,-107.008,6.34947e-07,90.9783,140.117,89.0217,-39.8827,746.0,-222.0,600.0,-100.0
748.0,-222.0,-107.078,6.40086e-07,90.9932,140.5,89.0068,-39.4996,748.0,-222.0,600.0,-100.0
750.0,-222.0,-107.148,6.45253e-07,91.0079,140.877,88.9921,-39.1226,750.0,-222.0,600.0,-100.0
752.0,-222.0,-107.218,6.50446e-07,91.018,141.248,88.982,-38.7516,752.0,-222.0,600.0,-100.0
754.0,-222.0,-107.288,6.55659e-07,90.9876,141.613,89.0124,-38.3865,754.0,-222.0,600.0,-100.0
756.0,-222.0,-107.357,6.60898e-07,90.9577,141.973,89.0423,-38.0272,756.0,-222.0,600.0,-100.0
758.0,-222.0,-107.426,6.66162e-07,90.9283,142.326,89.0717,-37.6736,758.0,-222.0,600.0,-100.0
760.0,-222.0,-107.495,6.71452e-07,90.8992,142.674,89.1008,-37.3255,760.0,-222.0,600.0,-100.0
762.0,-222.0,-107.564,6.76766e-07,90.8706,143.017,89.1294,-36.9829,762.0,-222.0,600.0,-100.0
764.0,-222.0,-107.632,6.82105e-07,90.8424,143.354,89.1576,-36.6456,764.0,-222.0,600.0,-100.0
