X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
1264.0,-66.0,-121.98,2.02194e-06,89.2436,90.6725,90.7564,36.8243,1152.14,-60.9594,1261.12,179.116
1266.0,-66.0,-121.642,2.02203e-06,89.2436,90.8616,90.7564,36.6352,1151.93,-61.3811,1262.32,178.527
1268.0,-66.0,-121.371,2.02214e-06,89.2436,91.0506,90.7564,36.4461,1151.73,-61.7975,1263.53,177.936
1270.0,-66.0,-121.155,2.02227e-06,89.2437,91.2397,90.7563,36.257,1151.53,-62.2085,1264.73,177.343
1272.0,-66.0,-120.987,2.02243e-06,89.2437,91.4287,90.7563,36.068,1151.33,-62.6143,1265.95,176.748
1274.0,-66.0,-120.86,2.02261e-06,89.2438,91.6177,90.7562,35.879,1151.13,-63.015,1267.16,176.151
1276.0,-66.0,-131.893,1.84809e-06,89.1724,78.8982,90.8276,49.2065,1176.44,-11.4196,1318.56,150.912
1278.0,-66.0,-135.393,1.84682e-06,89.1718,79.1559,90.8282,49.2065,1176.44,-11.4196,1319.47,150.468
1280.0,-66.0,-126.405,2.90937e-06,89.474,82.6832,90.526,-135.191,990.535,-208.738,1308.49,155.859
1282.0,-66.0,-126.618,2.90853e-06,89.4729,82.8136,90.5271,-135.321,990.201,-208.574,1309.89,155.172
1284.0,-66.0,-126.853,2.9077e-06,89.4728,82.944,90.5272,-135.452,989.867,-208.41,1311.29,154.483
1286.0,-66.0,-127.112,2.90689e-06,89.4726,83.0746,90.5274,-135.582,989.532,-208.246,1312.7,153.792
1288.0,-66.0,-127.398,2.90609e-06,89.4725,83.2052,90.5275,-135.713,989.196,-208.081,1314.11,153.1
1290.0,-66.0,-127.714,2.90531e-06,89.4723,83.3359,90.5277,-135.844,988.859,-207.915,1315.52,152.407
1292.0,-66.0,-128.063,2.90454e-06,89.4722,83.4666,90.5278,-135.974,988.522,-207.75,1316.93,151.712
1294.0,-66.0,-128.448,2.90379e-06,89.4721,83.5975,90.5279,-136.105,988.184,-207.583,1318.35,151.015
1296.0,-66.0,-135.402,2.90305e-06,89.4719,83.7325,90.5281,-136.217,987.895,-207.441,1319.76,150.325
1298.0,-66.0,-136.287,2.92227e-06,89.4754,83.7172,90.5246,-136.217,987.895,-207.441,1321.71,149.366
900.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
